url,country,Position,Leader
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Economic Revitalization,Toshimitsu MOTEGI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Education Rebuilding,Yoshimasa HAYASHI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Industrial Competitiveness,Hiroshige SEKO
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Information Technology Policy,Masaji MATSUYAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Internal Affairs & Communications,Seiko NODA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Ocean Policy & Territorial Issues,Tetsuma ESAKI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Overcoming Deflation & Yen Appreciation,Taro ASO
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Reducing US Military Bases Burden on Okinawa,Yoshihide SUGA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Reforming Ways of Working,Katsunobu KATO
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of the Response to the Economic Impact Caused by the Nuclear Incident,Hiroshige SEKO
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Support for Women's Empowerment,Seiko NODA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of the Tokyo Olympic and Paralympic Games,Shunichi SUKZUKI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Total Reform of Social Security & Tax,Seiko NODA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. in Charge of Water Cycle Policy,Keiichi ISHII
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Consumer Affairs & Food Safety,Tetsuma ESAKI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Disaster Management,Hachiro OKONOGI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Economic & Fiscal Policy,Toshimitsu MOTEGI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Financial Services,Taro ASO
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Gender Equality,Masaji MATSUYAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Intellectual Property Strategy,Masaji MATSUYAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Measures for Declining Birthrate,Masaji MATSUYAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for the My Number System (Social Security and Tax),Seiko NODA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for the Nuclear Damage Compensation & Decommissioning Facilitation Corporation,Hiroshige SEKO
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Nuclear Emergency Preparedness,Masaharu NAKAGAWA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Okinawa & Northern Territories Affairs,Tetsuma ESAKI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Regulatory Reform,Hiroshi KAJIYAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Science & Technology Policy,Yoshimasa HAYASHI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Min. of State for Space Policy,Masaji MATSUYAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],"Chmn., National Public Safety Commission",Hachiro OKONOGI
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],"Governor, Bank of Japan",Haruhiko KURODA
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],Ambassador to the US,Kenichiro SASAE
https://www.cia.gov/library/publications/resources/world-leaders-1/JA.html,[u'Japan'],"Permanent Representative to the UN, New York",Koro BESSHO
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Pres.,BOUNNYANG Vorachit
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Vice Pres.,PHANKHAM Viphavan
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Prime Min.,THONGLOUN Sisoulit
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Dep. Prime Min.,BOUNTHONG Chitmani
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Dep. Prime Min.,SONXAI Siphandon
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Dep. Prime Min.,SOMDI Douangdi
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Agriculture & Forestry,LIEN Thikeo
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Education & Sports,SENGDUAN Lachanthaboun
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Energy & Mining,KHAMMANI Inthilat
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Finance,SOMDI Douangdi
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Foreign Affairs,SALEUMXAI Kommasit
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Home Affairs,KHAMMAN Sounvileut
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Industry & Commerce,KHEMMANI Phonsena
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],"Min. of Information, Culture, & Tourism",BOSENGKHAM Vongdala
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Justice,XAISI Santivong
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Labor & Social Welfare,KHAMPHENG Xaisompheng
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of National Defense,"CHANSAMON Chan-gnalat			, Lt. Gen."
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Natural Resources & Environment,SOMMAT Phonsena
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Planning & Investment,SOUPHAN Keomixai
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],"Min. of Post, Telecommunications, & Communication",THANSAMAI Kommasit
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Public Health,BOUNKONG Sihavong
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Public Security,SOMKEO Silavong
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Public Works & Transport,BOUNCHAN Sinthavong
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. of Science & Technology,BOVIENGKHAM Vongdala
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],"Min. to the Prime Minister's Office & Head, Prime Minister's Office",PHET Phomphiphak
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. to the Prime Minister's Office,ALOUNKEO Kittikhoun
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. to the Prime Minister's Office,BOUNKEUT Sangsomsak
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. to the Prime Minister's Office,CHALEUN Yiapaoheu
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Min. to the Prime Minister's Office,SOUVANPHENG Boupphanouvong
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],"Min. & Head of Cabinet, President's Office",KHAMMEUNG Phongthadi
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],"Chmn., National Narcotics Control Board",SOUBAN Sitthilat
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],"Chmn., State Inspection Ctte., & Head, Anticorruption Agency",BOUNTHONG Chitmani
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],"Governor, Bank of Laos",SAMPHAO Phaisit
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],Ambassador to the US,MAI Xaignavong
https://www.cia.gov/library/publications/resources/world-leaders-1/LA.html,[u'Laos'],"Permanent Representative to the UN, New York",KHIAN Phansoulivong
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Pres.,Sergio MATTARELLA
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Prime Min.,Giuseppe CONTE
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Dep. Prime Min.,Luigi DI MAIO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Dep. Prime Min.,Matteo SALVINI
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Under Sec. for the Presidency of the Council of Ministers,Giancarlo GIORGETTI
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],"Min. of Agriculture, Nutrition, & Forestry",Gian Marco CENTINAIO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Cultural Assets & Tourism,Alberto BONISOLI
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Defense,Elisabetta TRENTA
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Economic Development,Luigi DI MAIO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Economy & Finance,Giovanni TRIA
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Education,Marco BUSSETTI
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Environment,Sergio COSTA
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of European Affairs,Paolo SAVONA
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Family & Disability,Lorenzo FONTANA
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Foreign Affairs,Enzo MOAVERO Milanesi
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Health,Giulia GRILLO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Infrastructure,Danilo TONINELLI
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Interior,Matteo SALVINI
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Justice,Alfonso BONAFEDE
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Labor,Luigi DI MAIO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Public Admin.,Giulia BONGIORNO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of the South,Barbara LEZZI
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Regions & Autonomous Areas,Erika STEFANI
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Min. of Relations With the Parliament & Direct Democracy,Riccardo FRACCARO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],"Governor, Bank of Italy",Ignazio VISCO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],Ambassador to the US,Armando VARRICCHIO
https://www.cia.gov/library/publications/resources/world-leaders-1/IT.html,[u'Italy'],"Permanent Representative to the UN, New York",Sebastiano CARDI
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Pres.,Reuben RIVLIN
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Prime Min.,Binyamin NETANYAHU
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Agriculture & Rural Development,Uri ARIEL
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Communications,Ayoub KARA
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Construction,Yoav GALANT
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Culture & Sport,Miri REGEV
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Defense,Avigdor LIEBERMAN
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of the Development of the Negev & Galilee,Aryeh DERI
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Diaspora Affairs,Naftali BENNETT
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of the Economy,Eli COHEN
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Education,Naftali BENNETT
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],"Min. of Energy, National Infrastructure, & Water",Yuval STEINITZ
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Environmental Protection,Ze'ev Elkin
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Finance,Moshe KAHLON
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Foreign Affairs,Binyamin NETANYAHU
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Health,Yaakov LITZMAN
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Immigration & Absorption,Sofa LANDVER
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Information,Gilad ERDAN
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Intelligence & Atomic Energy,Yisrael KATZ
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Interior,Aryeh DERI
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Internal (Public) Security,Gilad ERDAN
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Jerusalem Affairs,Ze'ev ELKIN
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Justice,Ayelet SHAKED
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],"Min. of Labor, Welfare, & Social Services",Haim KATZ
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Regional Cooperation,Tzachi HANEGBI
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],Min. of Religious Services,David AZOULAY
https://www.cia.gov/library/publications/resources/world-leaders-1/IS.html,[u'Israel'],"Min. of Science, Technology, & Space",Ofir AKUNIS
